symbol,name,exchange,has_history,can_predict,prediction_mode,ui_greyed,ui_badge,last_updated
HPIL.NS,Hindprakash Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HPL.NS,HPL Electric & Power Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HSCL.NS,Himadri Speciality Chemical Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HTMEDIA.NS,HT Media Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HUBTOWN.NS,Hubtown Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HUDCO.NS,Housing & Urban Development Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HUHTAMAKI.NS,Huhtamaki India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HYBRIDFIN.NS,Hybrid Financial Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
HYUNDAI.NS,Hyundai Motor India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IBULLSLTD.NS,Indiabulls Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
ICDSLTD.NS,ICDS Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ICEMAKE.NS,Ice Make Refrigeration Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ICICIAMC.NS,ICICI Prudential Asset Management Company Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
ICICIBANK.NS,ICICI Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ICICIGI.NS,ICICI Lombard General Insurance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ICIL.NS,Indo Count Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ICRA.NS,ICRA Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IDBI.NS,IDBI Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IDEA.NS,Vodafone Idea Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IDEAFORGE.NS,Ideaforge Technology Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IDFCFIRSTB.NS,IDFC First Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IEX.NS,Indian Energy Exchange Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IFBAGRO.NS,IFB Agro Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IFBIND.NS,IFB Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IFCI.NS,IFCI Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IFGLEXPOR.NS,IFGL Refractories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IGARASHI.NS,Igarashi Motors India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IGCL.NS,Indogulf Cropsciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IGIL.NS,International Gemmological Institute (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IGL.NS,Indraprastha Gas Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IGPL.NS,IG Petrochemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IIFL.NS,IIFL Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IIFLCAPS.NS,IIFL Capital Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IITL.NS,Industrial Investment Trust Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IKIO.NS,IKIO Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IKS.NS,Inventurus Knowledge Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IL&FSTRANS.NS,IL&FS Transportation Networks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IMAGICAA.NS,Imagicaaworld Entertainment Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IMFA.NS,Indian Metals & Ferro Alloys Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IMPAL.NS,India Motor Parts and Accessories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IMPEXFERRO.NS,Impex Ferro Tech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INCREDIBLE.NS,INCREDIBLE INDUSTRIES LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDBANK.NS,Indbank Merchant Banking Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDGN.NS,Indegene Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDHOTEL.NS,The Indian Hotels Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIACEM.NS,The India Cements Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIAGLYCO.NS,India Glycols Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIAMART.NS,Indiamart Intermesh Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIANB.NS,Indian Bank,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIANCARD.NS,Indian Card Clothing Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIANHUME.NS,Indian Hume Pipe Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIASHLTR.NS,India Shelter Finance Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIGO.NS,InterGlobe Aviation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIGOPNTS.NS,Indigo Paints Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDIQUBE.NS,Indiqube Spaces Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDNIPPON.NS,India Nippon Electricals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOAMIN.NS,Indo Amines Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOBORAX.NS,Indo Borax & Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOCO.NS,Indoco Remedies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOFARM.NS,Indo Farm Equipment Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDORAMA.NS,Indo Rama Synthetics (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOSTAR.NS,IndoStar Capital Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOTECH.NS,Indo Tech Transformers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOTHAI.NS,Indo Thai Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOUS.NS,Indo Us Biotech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDOWIND.NS,Indowind Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDSWFTLAB.NS,Ind-Swift Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDTERRAIN.NS,Indian Terrain Fashions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDUSINDBK.NS,IndusInd Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INDUSTOWER.NS,Indus Towers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INFIBEAM.NS,Infibeam Avenues Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INFOBEAN.NS,InfoBeans Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INFOMEDIA.NS,Infomedia Press Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INFY.NS,Infosys Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INGERRAND.NS,Ingersoll Rand (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INNOVACAP.NS,Innova Captab Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INNOVANA.NS,Innovana Thinklabs Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INOXGREEN.NS,Inox Green Energy Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INOXINDIA.NS,INOX India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INOXWIND.NS,Inox Wind Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INSECTICID.NS,Insecticides (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INSPIRISYS.NS,Inspirisys Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INTELLECT.NS,Intellect Design Arena Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INTENTECH.NS,Intense Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INTERARCH.NS,Interarch Building Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INTLCONV.NS,International Conveyors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
INVENTURE.NS,Inventure Growth & Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IOB.NS,Indian Overseas Bank,NSE,True,True,full,False,FULL,2026-01-27 19:47
IOC.NS,Indian Oil Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IONEXCHANG.NS,ION Exchange (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IPCALAB.NS,IPCA Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IPL.NS,India Pesticides Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRB.NS,IRB Infrastructure Developers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRCON.NS,Ircon International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRCTC.NS,Indian Railway Catering And Tourism Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IREDA.NS,Indian Renewable Energy Development Agency Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRFC.NS,Indian Railway Finance Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRIS.NS,IRIS RegTech Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRISDOREME.NS,Iris Clothings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IRMENERGY.NS,IRM Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ISFT.NS,Intrasoft Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ISGEC.NS,Isgec Heavy Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ISHANCH.NS,Ishan Dyes and Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ITC.NS,ITC Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ITCHOTELS.NS,ITC Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ITDC.NS,India Tourism Development Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ITI.NS,ITI Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IVALUE.NS,Ivalue Infosolutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IVC.NS,IL&FS Investment Managers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IVP.NS,IVP Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IXIGO.NS,Le Travenues Technology Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
IZMO.NS,IZMO Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
J&KBANK.NS,The Jammu & Kashmir Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAGRAN.NS,Jagran Prakashan Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAIBALAJI.NS,Jai Balaji Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAICORPLTD.NS,Jai Corp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAINREC.NS,Jain Resource Recycling Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAIPURKURT.NS,Nandani Creation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAMNAAUTO.NS,Jamna Auto Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JARO.NS,Jaro Institute of Technology Management and Research Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JASH.NS,Jash Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAYAGROGN.NS,Jayant Agro Organics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAYBARMARU.NS,Jay Bharat Maruti Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAYKAY.NS,Jaykay Enterprises Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
JAYNECOIND.NS,Jayaswal Neco Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JAYSREETEA.NS,Jayshree Tea & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JBCHEPHARM.NS,JB Chemicals & Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JBMA.NS,JBM Auto Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JETFREIGHT.NS,Jet Freight Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JGCHEM.NS,J.G.Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JHS.NS,JHS Svendgaard Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JINDALPHOT.NS,Jindal Photo Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JINDALPOLY.NS,Jindal Poly Films Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JINDALSAW.NS,Jindal Saw Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JINDALSTEL.NS,JINDAL STEEL LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
JINDRILL.NS,Jindal Drilling And Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JINDWORLD.NS,Jindal Worldwide Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JIOFIN.NS,Jio Financial Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JISLDVREQS.NS,Jain Irrigation Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JISLJALEQS.NS,Jain Irrigation Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JITFINFRA.NS,JITF Infralogistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JKCEMENT.NS,JK Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JKIL.NS,J.Kumar Infraprojects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JKIPL.NS,Jinkushal Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JKLAKSHMI.NS,JK Lakshmi Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JKPAPER.NS,JK Paper Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JKTYRE.NS,JK Tyre & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JLHL.NS,Jupiter Life Line Hospitals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JMA.NS,Jullundur Motor Agency (Delhi) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JMFINANCIL.NS,JM Financial Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JNKINDIA.NS,JNK India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JOCIL.NS,Jocil Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JPOLYINVST.NS,Jindal Poly Investment and Finance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JPPOWER.NS,Jaiprakash Power Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSFB.NS,Jana Small Finance Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSL.NS,Jindal Stainless Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSLL.NS,Jeena Sikho Lifecare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSWCEMENT.NS,JSW Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSWENERGY.NS,JSW Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSWHL.NS,JSW Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSWINFRA.NS,JSW Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JSWSTEEL.NS,JSW Steel Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JTEKTINDIA.NS,Jtekt India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JTLIND.NS,JTL INDUSTRIES LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
JUBLCPL.NS,Jubilant Agri and Consumer Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JUBLFOOD.NS,Jubilant Foodworks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JUBLINGREA.NS,Jubilant Ingrevia Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JUBLPHARMA.NS,Jubilant Pharmova Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JUNIPER.NS,Juniper Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JUSTDIAL.NS,Just Dial Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JWL.NS,Jupiter Wagons Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JYOTHYLAB.NS,Jyothy Labs Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JYOTICNC.NS,Jyoti CNC Automation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
JYOTISTRUC.NS,Jyoti Structures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KABRAEXTRU.NS,Kabra Extrusion Technik Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAJARIACER.NS,Kajaria Ceramics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAKATCEM.NS,Kakatiya Cement Sugar & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KALAMANDIR.NS,Sai Silks (Kalamandir) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KALPATARU.NS,Kalpataru Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KALYANI.NS,Kalyani Commercials Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KALYANIFRG.NS,Kalyani Forge Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KALYANKJIL.NS,Kalyan Jewellers India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAMATHOTEL.NS,Kamat Hotels (I) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAMDHENU.NS,Kamdhenu Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAMOPAINTS.NS,Kamdhenu Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KANANIIND.NS,Kanani Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KANPRPLA.NS,Kanpur Plastipack Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KANSAINER.NS,Kansai Nerolac Paints Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAPSTON.NS,Kapston Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KARMAENG.NS,Karma Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KARURVYSYA.NS,Karur Vysya Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAUSHALYA.NS,Kaushalya Infrastructure Development Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAVDEFENCE.NS,Kavveri Defence & Wireless Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAYA.NS,Kaya Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KAYNES.NS,Kaynes Technology India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KCP.NS,KCP Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KCPSUGIND.NS,KCP Sugar and Industries Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KDDL.NS,KDDL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KEC.NS,KEC International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KECL.NS,Kirloskar Electric Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KEEPLEARN.NS,DSJ Keep Learning Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KEI.NS,KEI Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KELLTONTEC.NS,Kellton Tech Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KERNEX.NS,Kernex Microsystems (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KESORAMIND.NS,Kesoram Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KEYFINSERV.NS,Keynote Financial Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KFINTECH.NS,Kfin Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KHADIM.NS,Khadim India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KHAICHEM.NS,Khaitan Chemicals & Fertilizers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KHAITANLTD.NS,Khaitan (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KHANDSE.NS,Khandwala Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KICL.NS,Kalyani Investment Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KILITCH.NS,Kilitch Drugs (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIMS.NS,Krishna Institute of Medical Sciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KINGFA.NS,Kingfa Science & Technology (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIOCL.NS,KIOCL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIRIINDUS.NS,Kiri Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIRLOSBROS.NS,Kirloskar Brothers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIRLOSENG.NS,Kirloskar Oil Engines Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIRLOSIND.NS,Kirloskar Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KITEX.NS,Kitex Garments Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KKCL.NS,Kewal Kiran Clothing Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KMEW.NS,Knowledge Marine & Engineering Works Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KMSUGAR.NS,K.M.Sugar Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KNAGRI.NS,KN Agri Resources Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KNRCON.NS,KNR Constructions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOHINOOR.NS,Kohinoor Foods Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOKUYOCMLN.NS,Kokuyo Camlin Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOLTEPATIL.NS,Kolte - Patil Developers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOPRAN.NS,Kopran Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOTAKBANK.NS,Kotak Mahindra Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOTARISUG.NS,Kothari Sugars And Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOTHARIPET.NS,Kothari Petrochemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KOTHARIPRO.NS,Kothari Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KPEL.NS,K.P. Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
KPIGREEN.NS,KPI Green Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
